Customer ID,Recency,Frequency,Monetary,FutureRevenue,FutureRevenue_Log,AvgOrderValue,TenureDays,PurchaseRate,RecencyRatio
14180.0,6,34,4964.4,1146.35,7.0452102144359845,146.01176470588234,386,0.08808290155440414,0.015544041450777202
14181.0,248,2,310.55,0.0,0.0,155.275,400,0.005,0.62
14182.0,281,5,660.07,0.0,0.0,132.014,434,0.01152073732718894,0.6474654377880185
14183.0,249,2,286.29,0.0,0.0,143.145,319,0.006269592476489028,0.780564263322884
14185.0,169,1,197.65,0.0,0.0,197.65,169,0.005917159763313609,1.0
14186.0,265,5,1550.63,0.0,0.0,310.12600000000003,482,0.01037344398340249,0.549792531120332
14187.0,311,1,123.5,0.0,0.0,123.5,311,0.003215434083601286,1.0
14188.0,52,2,760.9,1258.01,7.1380809768245586,380.45,148,0.013513513513513514,0.35135135135135137
14189.0,38,13,3296.73,2467.89,7.811523935902305,253.5946153846154,226,0.05752212389380531,0.168141592920354
14190.0,504,1,79.9,0.0,0.0,79.9,504,0.001984126984126984,1.0
14191.0,22,7,815.35,3898.06,8.268490777425365,116.47857142857143,566,0.012367491166077738,0.038869257950530034
14192.0,226,1,293.74,0.0,0.0,293.74,226,0.004424778761061947,1.0
14193.0,107,2,779.34,430.85,6.068078305726295,389.67,234,0.008547008547008548,0.45726495726495725
14194.0,6,36,11121.18,7321.6900000000005,8.898733025787589,308.9216666666667,567,0.06349206349206349,0.010582010582010581
14195.0,39,10,2381.24,0.0,0.0,238.12399999999997,472,0.0211864406779661,0.0826271186440678
14197.0,248,1,390.05,0.0,0.0,390.05,248,0.004032258064516129,1.0
14198.0,64,8,1037.48,490.1,6.196647773045199,129.685,541,0.014787430683918669,0.11829944547134935
14199.0,56,6,916.4999999999999,0.0,0.0,152.74999999999997,368,0.016304347826086956,0.15217391304347827
14200.0,455,1,379.2,0.0,0.0,379.2,455,0.002197802197802198,1.0
14201.0,24,9,797.8,336.34,5.821091323829869,88.64444444444445,426,0.02112676056338028,0.056338028169014086
14202.0,219,3,847.76,0.0,0.0,282.58666666666664,462,0.006493506493506494,0.474025974025974
14203.0,235,1,339.34,0.0,0.0,339.34,235,0.00425531914893617,1.0
14204.0,260,3,901.9300000000001,161.03,5.087781503272909,300.6433333333334,575,0.0052173913043478265,0.45217391304347826
14205.0,102,10,1674.3,234.08,5.45992588174445,167.43,480,0.020833333333333332,0.2125
14206.0,77,5,1145.21,0.0,0.0,229.042,240,0.020833333333333332,0.32083333333333336
14207.0,525,1,157.8,0.0,0.0,157.8,525,0.0019047619047619048,1.0
14208.0,389,1,415.31,151.74,5.0287371294602385,415.31,389,0.002570694087403599,1.0
14209.0,44,16,3947.09,990.28,6.898997037308238,246.693125,570,0.028070175438596492,0.07719298245614035
14210.0,35,19,5513.08,301.24,5.7112214037532,290.1621052631579,540,0.03518518518518519,0.06481481481481481
14211.0,45,21,2974.23,1327.46,7.191775655600926,141.63,568,0.03697183098591549,0.07922535211267606
14212.0,283,1,1119.6599999999999,1070.48,6.976796149317125,1119.6599999999999,283,0.0035335689045936395,1.0
14214.0,8,4,818.0600000000001,182.17000000000002,5.210414683372126,204.51500000000001,115,0.034782608695652174,0.06956521739130435
14215.0,24,8,2713.08,691.45,6.540236033288727,339.135,569,0.014059753954305799,0.0421792618629174
14216.0,247,2,303.09,1839.3,7.517683880791149,151.545,252,0.007936507936507936,0.9801587301587301
14217.0,7,20,2220.94,985.9300000000001,6.894599114932583,111.047,365,0.0547945205479452,0.019178082191780823
14219.0,247,2,543.89,89.94,4.510199948396864,271.945,331,0.006042296072507553,0.7462235649546828
14220.0,85,4,1515.0,0.0,0.0,378.75,407,0.009828009828009828,0.20884520884520885
14221.0,22,14,4727.62,1778.97,7.484351789211518,337.6871428571429,573,0.02443280977312391,0.038394415357766144
14222.0,15,1,683.17,0.0,0.0,683.17,15,0.06666666666666667,1.0
14223.0,98,2,289.0,686.23,6.532669025130447,144.5,102,0.0196078431372549,0.9607843137254902
14224.0,53,7,1343.1,554.8,6.320408517308404,191.87142857142857,382,0.01832460732984293,0.1387434554973822
14225.0,272,5,2015.12,0.0,0.0,403.024,534,0.009363295880149813,0.5093632958801498
14226.0,37,6,2444.9900000000002,522.7900000000001,6.261090840635167,407.4983333333334,279,0.021505376344086023,0.13261648745519714
14227.0,23,18,5400.62,926.69,6.832697625254356,300.03444444444443,507,0.03550295857988166,0.045364891518737675
14228.0,275,3,745.5,0.0,0.0,248.5,384,0.0078125,0.7161458333333334
14229.0,129,10,1683.92,785.0699999999999,6.667045846987905,168.392,309,0.032362459546925564,0.4174757281553398
14230.0,273,3,979.8000000000001,0.0,0.0,326.6,386,0.007772020725388601,0.7072538860103627
14231.0,17,6,1131.97,0.0,0.0,188.66166666666666,288,0.020833333333333332,0.059027777777777776
14232.0,21,4,1001.48,1042.45,6.95028780970084,250.37,102,0.0392156862745098,0.20588235294117646
14233.0,49,8,2278.55,488.41,6.193200583983307,284.81875,482,0.016597510373443983,0.1016597510373444
14235.0,64,6,2837.68,1829.31,7.512240630396196,472.94666666666666,457,0.01312910284463895,0.1400437636761488
14236.0,210,6,1431.18,301.56,5.712279604910147,238.53,343,0.01749271137026239,0.6122448979591837
14237.0,211,3,627.04,0.0,0.0,209.01333333333332,428,0.007009345794392523,0.4929906542056075
14238.0,164,3,434.23,0.0,0.0,144.74333333333334,572,0.005244755244755245,0.2867132867132867
14239.0,38,19,3117.9100000000003,1085.81,6.9910020788348515,164.1005263157895,572,0.033216783216783216,0.06643356643356643
14240.0,63,2,584.0,663.49,6.49901982913111,292.0,261,0.007662835249042145,0.2413793103448276
14241.0,21,2,333.70000000000005,0.0,0.0,166.85000000000002,534,0.003745318352059925,0.03932584269662921
14242.0,72,2,280.55,0.0,0.0,140.275,163,0.012269938650306749,0.44171779141104295
14243.0,9,17,6574.5,790.86,6.674384608512411,386.7352941176471,314,0.054140127388535034,0.028662420382165606
14244.0,497,2,354.82,0.0,0.0,177.41,498,0.004016064257028112,0.9979919678714859
14245.0,14,5,1677.48,0.0,0.0,335.496,101,0.04950495049504951,0.13861386138613863
14246.0,83,1,449.64,1024.42,6.9328575637429655,449.64,83,0.012048192771084338,1.0
14247.0,116,6,769.71,0.0,0.0,128.285,389,0.015424164524421594,0.2982005141388175
14248.0,156,3,1032.95,0.0,0.0,344.31666666666666,353,0.0084985835694051,0.44192634560906513
14249.0,248,12,5625.461,0.0,0.0,468.7884166666667,517,0.02321083172147002,0.4796905222437137
14252.0,219,1,350.99,0.0,0.0,350.99,219,0.0045662100456621,1.0
14253.0,331,2,363.40000000000003,0.0,0.0,181.70000000000002,461,0.004338394793926247,0.7180043383947939
14254.0,270,1,601.03,0.0,0.0,601.03,270,0.003703703703703704,1.0
14256.0,92,9,2397.34,0.0,0.0,266.37111111111113,532,0.016917293233082706,0.17293233082706766
14257.0,22,6,3885.32,2056.68,7.629334413536316,647.5533333333334,486,0.012345679012345678,0.04526748971193416
14258.0,37,28,25985.09,5042.26,8.525807977360856,928.0389285714285,573,0.04886561954624782,0.06457242582897033
14260.0,309,3,824.28,0.0,0.0,274.76,386,0.007772020725388601,0.8005181347150259
14262.0,78,1,240.0,2378.23,7.774532184906825,240.0,78,0.01282051282051282,1.0
14263.0,261,1,322.93,0.0,0.0,322.93,261,0.0038314176245210726,1.0
14264.0,83,7,1243.09,218.27,5.39030384716041,177.5842857142857,449,0.015590200445434299,0.18485523385300667
14265.0,302,2,843.17,530.18,6.275100946851013,421.585,450,0.0044444444444444444,0.6711111111111111
14266.0,266,1,40.56,0.0,0.0,40.56,266,0.0037593984962406013,1.0
14267.0,78,6,789.11,470.08,6.155027930973348,131.51833333333335,569,0.01054481546572935,0.13708260105448156
14268.0,308,1,354.85,0.0,0.0,354.85,308,0.003246753246753247,1.0
14269.0,273,2,261.68,0.0,0.0,130.84,277,0.007220216606498195,0.9855595667870036
14270.0,169,1,492.65000000000003,0.0,0.0,492.65000000000003,169,0.005917159763313609,1.0
14271.0,63,2,219.13,0.0,0.0,109.565,247,0.008097165991902834,0.2550607287449393
14272.0,92,3,614.94,305.87,5.726424205137025,204.98000000000002,420,0.007142857142857143,0.21904761904761905
14273.0,55,2,218.7,341.27,5.835599899276388,109.35,80,0.025,0.6875
14274.0,524,1,256.6,0.0,0.0,256.6,524,0.0019083969465648854,1.0
14275.0,233,6,1189.3799999999999,0.0,0.0,198.23,445,0.01348314606741573,0.5235955056179775
14276.0,18,11,1554.03,375.29,5.930360122704693,141.27545454545455,498,0.02208835341365462,0.03614457831325301
14277.0,50,11,2004.8999999999999,2319.57,7.749568124138768,182.26363636363635,574,0.01916376306620209,0.08710801393728224
14278.0,247,1,205.83,0.0,0.0,205.83,247,0.004048582995951417,1.0
14279.0,358,2,191.86,0.0,0.0,95.93,519,0.0038535645472061657,0.6897880539499036
14280.0,34,1,134.04,0.0,0.0,134.04,34,0.029411764705882353,1.0
14281.0,246,1,245.15,0.0,0.0,245.15,246,0.0040650406504065045,1.0
14282.0,14,17,6138.7,1705.96,7.4424692895966285,361.09999999999997,500,0.034,0.028
14283.0,301,4,628.4399999999999,0.0,0.0,157.10999999999999,407,0.009828009828009828,0.7395577395577395
14284.0,491,1,704.4,578.45,6.3620793777804,704.4,491,0.002036659877800407,1.0
14285.0,14,6,1254.53,1904.1100000000001,7.552295028675903,209.08833333333334,569,0.01054481546572935,0.02460456942003515
14286.0,80,8,5850.97,2545.73,7.842565462293173,731.37125,573,0.013961605584642234,0.13961605584642234
14287.0,20,3,57.88,93.35,4.547011271814559,19.293333333333333,36,0.08333333333333333,0.5555555555555556
14288.0,50,2,413.85,0.0,0.0,206.925,51,0.0392156862745098,0.9803921568627451
14289.0,14,4,723.52,187.74,5.240370406593187,180.88,127,0.031496062992125984,0.11023622047244094
14290.0,154,10,2671.84,1537.0900000000001,7.3382966659087705,267.184,569,0.01757469244288225,0.27065026362038663
14291.0,10,19,6001.32,1843.0800000000002,7.519735787123422,315.858947368421,568,0.03345070422535211,0.017605633802816902
14292.0,23,18,5155.88,3732.02,8.224972836521449,286.4377777777778,576,0.03125,0.03993055555555555
14293.0,143,8,2635.79,538.5400000000001,6.2907169246744985,329.47375,567,0.014109347442680775,0.25220458553791886
14294.0,245,1,375.34,0.0,0.0,375.34,245,0.004081632653061225,1.0
14295.0,170,7,2149.86,166.20000000000002,5.119190700650601,307.1228571428572,569,0.012302284710017574,0.29876977152899825
14296.0,251,3,448.45,0.0,0.0,149.48333333333332,412,0.007281553398058253,0.6092233009708737
14297.0,112,1,232.6,1051.46,6.958885560083744,232.6,112,0.008928571428571428,1.0
14298.0,3,70,70787.54,19701.77,9.888514513978597,1011.2505714285713,566,0.12367491166077739,0.00530035335689046
14299.0,154,32,10500.11,2327.66,7.753048273825975,328.1284375,575,0.05565217391304348,0.2678260869565217
14301.0,247,5,1324.19,632.04,6.450533611300938,264.838,504,0.00992063492063492,0.49007936507936506
14302.0,268,3,742.9000000000001,0.0,0.0,247.63333333333335,575,0.0052173913043478265,0.46608695652173915
14303.0,245,2,277.94,0.0,0.0,138.97,272,0.007352941176470588,0.9007352941176471
14304.0,60,5,1523.81,0.0,0.0,304.762,408,0.012254901960784314,0.14705882352941177
14306.0,216,4,1058.0800000000002,2083.42,7.642245918076342,264.52000000000004,515,0.007766990291262136,0.41941747572815535
14307.0,57,8,3762.34,1300.74,7.171457110046918,470.2925,570,0.014035087719298246,0.1
14309.0,6,9,2705.45,1042.51,6.950345309605022,300.60555555555555,388,0.023195876288659795,0.015463917525773196
14310.0,270,1,492.1,0.0,0.0,492.1,270,0.003703703703703704,1.0
14311.0,63,3,435.90000000000003,0.0,0.0,145.3,405,0.007407407407407408,0.15555555555555556
14312.0,24,9,2333.29,757.0,6.630683385642372,259.25444444444446,342,0.02631578947368421,0.07017543859649122
14314.0,251,2,101.9,120.0,4.795790545596741,50.95,268,0.007462686567164179,0.9365671641791045
14315.0,29,5,1567.94,1600.78,7.378870789858329,313.588,472,0.01059322033898305,0.0614406779661017
14316.0,260,6,1355.34,0.0,0.0,225.89,468,0.01282051282051282,0.5555555555555556
14318.0,298,1,158.02,0.0,0.0,158.02,298,0.003355704697986577,1.0
14319.0,262,2,476.95000000000005,0.0,0.0,238.47500000000002,566,0.0035335689045936395,0.4628975265017668
14320.0,44,7,1204.1200000000001,0.0,0.0,172.0171428571429,525,0.013333333333333334,0.0838095238095238
14321.0,14,5,1294.76,903.82,6.807736028890063,258.952,311,0.01607717041800643,0.04501607717041801
14322.0,265,6,384.3,0.0,0.0,64.05,497,0.012072434607645875,0.5331991951710262
14323.0,28,3,269.02,305.24,5.72436910826459,89.67333333333333,76,0.039473684210526314,0.3684210526315789
14324.0,247,2,701.61,0.0,0.0,350.805,531,0.003766478342749529,0.4651600753295669
14325.0,407,1,245.48000000000002,0.0,0.0,245.48000000000002,407,0.002457002457002457,1.0
14326.0,72,4,923.98,0.0,0.0,230.995,370,0.010810810810810811,0.1945945945945946
14327.0,1,6,1894.93,0.0,0.0,315.82166666666666,538,0.011152416356877323,0.0018587360594795538
14329.0,2,20,7852.86,1882.66,7.540971971758868,392.643,561,0.035650623885918005,0.0035650623885918
14330.0,461,1,200.63,0.0,0.0,200.63,461,0.0021691973969631237,1.0
14332.0,219,2,1077.2,866.31,6.7653964676596825,538.6,254,0.007874015748031496,0.8622047244094488
14334.0,41,11,3419.0,873.98,6.774201028953529,310.8181818181818,406,0.027093596059113302,0.10098522167487685
14336.0,36,3,1114.39,500.52000000000004,6.217643486965713,371.46333333333337,114,0.02631578947368421,0.3157894736842105
14338.0,29,3,891.8,2.3,1.1939224684724346,297.26666666666665,374,0.008021390374331552,0.07754010695187166
14339.0,72,5,600.66,0.0,0.0,120.13199999999999,266,0.018796992481203006,0.2706766917293233
14340.0,56,1,134.7,0.0,0.0,134.7,56,0.017857142857142856,1.0
14341.0,53,16,2964.34,1479.13,7.299885200738482,185.27125,576,0.027777777777777776,0.0920138888888889
14342.0,44,6,483.78000000000003,358.96,5.885992914165747,80.63000000000001,310,0.01935483870967742,0.14193548387096774
14343.0,259,4,1088.91,0.0,0.0,272.2275,528,0.007575757575757576,0.49053030303030304
14344.0,44,18,3089.65,244.05,5.501462271355557,171.64722222222224,464,0.03879310344827586,0.09482758620689655
14346.0,135,4,1556.61,759.14,6.6335026268420165,389.1525,335,0.011940298507462687,0.40298507462686567
14347.0,574,1,82.6,0.0,0.0,82.6,574,0.0017421602787456446,1.0
14348.0,98,1,409.57,0.0,0.0,409.57,98,0.01020408163265306,1.0
14350.0,108,4,947.8,0.0,0.0,236.95,268,0.014925373134328358,0.40298507462686567
14351.0,2,1,51.0,0.0,0.0,51.0,2,0.5,1.0
14352.0,72,2,845.32,233.64000000000001,5.458052424669195,422.66,111,0.018018018018018018,0.6486486486486487
14353.0,53,3,376.5,0.0,0.0,125.5,269,0.011152416356877323,0.1970260223048327
14355.0,203,3,1014.45,0.0,0.0,338.15000000000003,465,0.0064516129032258064,0.43655913978494626
14358.0,227,3,384.29999999999995,0.0,0.0,128.1,520,0.0057692307692307696,0.43653846153846154
14361.0,416,1,214.70999999999998,0.0,0.0,214.70999999999998,416,0.002403846153846154,1.0
14363.0,240,2,227.47000000000003,0.0,0.0,113.73500000000001,289,0.006920415224913495,0.8304498269896193
14364.0,2,6,2808.0,909.35,6.813829140949974,468.0,49,0.12244897959183673,0.04081632653061224
14365.0,232,2,634.68,0.0,0.0,317.34,519,0.0038535645472061657,0.44701348747591524
14366.0,363,1,136.0,0.0,0.0,136.0,363,0.0027548209366391185,1.0
14367.0,22,10,4061.77,5106.05,8.538377217083367,406.177,114,0.08771929824561403,0.19298245614035087
14368.0,157,1,155.0,0.0,0.0,155.0,157,0.006369426751592357,1.0
14369.0,480,2,469.13,0.0,0.0,234.565,499,0.004008016032064128,0.9619238476953907
14370.0,288,9,1092.13,0.0,0.0,121.3477777777778,514,0.017509727626459144,0.5603112840466926
14371.0,133,1,100.5,0.0,0.0,100.5,133,0.007518796992481203,1.0
14372.0,281,3,830.1800000000001,0.0,0.0,276.7266666666667,563,0.0053285968028419185,0.4991119005328597
14373.0,196,1,76.55,0.0,0.0,76.55,196,0.00510204081632653,1.0
14374.0,379,1,108.0,0.0,0.0,108.0,379,0.002638522427440633,1.0
14375.0,23,3,1132.99,0.0,0.0,377.66333333333336,379,0.0079155672823219,0.06068601583113457
14376.0,521,1,215.46,0.0,0.0,215.46,521,0.0019193857965451055,1.0
14377.0,29,2,617.05,0.0,0.0,308.525,100,0.02,0.29
14378.0,459,1,131.25,0.0,0.0,131.25,459,0.002178649237472767,1.0
14379.0,133,3,1031.79,237.12,5.47277474828519,343.93,318,0.009433962264150943,0.41823899371069184
14381.0,289,1,428.65999999999997,202.68,5.316550134809097,428.65999999999997,289,0.0034602076124567475,1.0
14382.0,228,2,614.78,626.0699999999999,6.441058177144555,307.39,228,0.008771929824561403,1.0
14383.0,1,1,242.09,1005.6,6.91433359434226,242.09,1,1.0,1.0
14384.0,338,1,58.5,0.0,0.0,58.5,338,0.0029585798816568047,1.0
14386.0,134,1,142.4,0.0,0.0,142.4,134,0.007462686567164179,1.0
14388.0,41,14,4577.0,2012.3,7.607530445832303,326.92857142857144,526,0.026615969581749048,0.0779467680608365
14389.0,28,8,1119.95,701.12,6.554104329588145,139.99375,567,0.014109347442680775,0.04938271604938271
14390.0,49,9,2760.9900000000002,3562.34,8.178453586256621,306.7766666666667,263,0.034220532319391636,0.18631178707224336
14391.0,414,1,135.6,0.0,0.0,135.6,414,0.0024154589371980675,1.0
14392.0,270,1,266.4,0.0,0.0,266.4,270,0.003703703703703704,1.0
14393.0,56,1,67.95,0.0,0.0,67.95,56,0.017857142857142856,1.0
14394.0,402,1,93.8,0.0,0.0,93.8,402,0.0024875621890547263,1.0
14395.0,15,19,6645.17,1515.64,7.3242526407047315,349.7457894736842,438,0.04337899543378995,0.03424657534246575
14396.0,209,6,1744.29,377.64,5.936585885597992,290.715,575,0.010434782608695653,0.3634782608695652
14397.0,9,4,379.04,2177.64,7.68645610789474,94.76,51,0.0784313725490196,0.17647058823529413
14398.0,239,2,707.79,0.0,0.0,353.895,365,0.005479452054794521,0.6547945205479452
14399.0,232,9,2098.16,0.0,0.0,233.12888888888887,512,0.017578125,0.453125
14400.0,238,3,1143.3,559.7,6.329186003129627,381.09999999999997,469,0.006396588486140725,0.5074626865671642
14401.0,7,15,3946.14,2757.2599999999998,7.922355325121019,263.07599999999996,563,0.02664298401420959,0.012433392539964476
14402.0,490,1,285.6,0.0,0.0,285.6,490,0.0020408163265306124,1.0
14403.0,55,7,1322.96,499.79999999999995,6.216206819785889,188.99428571428572,477,0.014675052410901468,0.11530398322851153
14404.0,7,13,2364.07,436.03999999999996,6.080024724087462,181.85153846153847,557,0.02333931777378815,0.012567324955116697
14405.0,224,1,195.0,0.0,0.0,195.0,224,0.004464285714285714,1.0
14407.0,37,4,972.98,1138.1,7.037993755905866,243.245,114,0.03508771929824561,0.32456140350877194
14408.0,9,8,2718.56,1391.21,7.238647691584793,339.82,570,0.014035087719298246,0.015789473684210527
14409.0,156,7,2060.34,1393.3500000000001,7.240183635846328,294.3342857142857,405,0.01728395061728395,0.3851851851851852
14411.0,148,1,1063.0,0.0,0.0,1063.0,148,0.006756756756756757,1.0
14412.0,262,1,656.16,761.3299999999999,6.636379532804666,656.16,262,0.003816793893129771,1.0
14413.0,200,4,770.37,0.0,0.0,192.5925,527,0.007590132827324478,0.3795066413662239
14414.0,196,2,1119.55,1267.93,7.14592930464841,559.775,212,0.009433962264150943,0.9245283018867925
14415.0,20,22,8832.84,3082.29,8.033752487685549,401.4927272727273,561,0.0392156862745098,0.035650623885918005
14417.0,225,1,604.2,0.0,0.0,604.2,225,0.0044444444444444444,1.0
14419.0,90,3,510.41,750.5,6.622071209193029,170.13666666666668,220,0.013636363636363636,0.4090909090909091
14420.0,234,5,1241.85,385.87,5.9580887192842615,248.36999999999998,529,0.00945179584120983,0.44234404536862004
14421.0,49,6,2098.69,357.93,5.8831273834035995,349.7816666666667,529,0.011342155009451797,0.09262759924385633
14422.0,8,17,6969.43,3231.4900000000002,8.081008017060407,409.9664705882353,560,0.030357142857142857,0.014285714285714285
14423.0,56,4,914.9599999999999,0.0,0.0,228.73999999999998,532,0.007518796992481203,0.10526315789473684
14425.0,265,5,635.89,0.0,0.0,127.178,575,0.008695652173913044,0.4608695652173913
14426.0,16,18,9370.75,1733.22,7.45831302357175,520.5972222222222,483,0.037267080745341616,0.033126293995859216
14427.0,332,2,900.1800000000001,363.34000000000003,5.898087497602683,450.09000000000003,469,0.0042643923240938165,0.7078891257995735
14428.0,70,3,326.38,903.76,6.807669715159781,108.79333333333334,163,0.018404907975460124,0.4294478527607362
14429.0,241,1,516.28,0.0,0.0,516.28,241,0.004149377593360996,1.0
14430.0,349,5,956.4000000000001,0.0,0.0,191.28000000000003,445,0.011235955056179775,0.7842696629213484
14431.0,136,5,2541.6,0.0,0.0,508.32,525,0.009523809523809525,0.259047619047619
14433.0,303,1,289.6,0.0,0.0,289.6,303,0.0033003300330033004,1.0
14435.0,339,1,90.42,0.0,0.0,90.42,339,0.0029498525073746312,1.0
14436.0,391,1,182.64000000000001,89.06,4.500476114873425,182.64000000000001,391,0.0025575447570332483,1.0
14438.0,144,1,131.9,0.0,0.0,131.9,144,0.006944444444444444,1.0
14439.0,157,5,9443.04,0.0,0.0,1888.6080000000002,525,0.009523809523809525,0.29904761904761906
14440.0,154,12,5354.86,1171.97,7.067294272878848,446.2383333333333,575,0.020869565217391306,0.2678260869565217
14441.0,93,13,3077.19,1284.4,7.158825232937186,236.7069230769231,528,0.02462121212121212,0.17613636363636365
14443.0,143,6,1539.78,811.8,6.700485076824218,256.63,217,0.027649769585253458,0.6589861751152074
14444.0,294,1,132.04,0.0,0.0,132.04,294,0.003401360544217687,1.0
14445.0,293,1,221.65,0.0,0.0,221.65,293,0.0034129692832764505,1.0
14446.0,84,2,504.77,736.54,6.603320324031322,252.385,224,0.008928571428571428,0.375
14447.0,34,3,1149.53,562.2,6.3336348048438325,383.1766666666667,238,0.012605042016806723,0.14285714285714285
14448.0,202,1,102.35000000000001,273.0,5.6131281063880705,102.35000000000001,202,0.0049504950495049506,1.0
14449.0,84,6,1977.0,505.8,6.228116448446984,329.5,274,0.021897810218978103,0.30656934306569344
14450.0,18,7,1128.44,0.0,0.0,161.2057142857143,448,0.015625,0.04017857142857143
14451.0,32,17,2963.0,302.59,5.715678106902588,174.2941176470588,529,0.03213610586011342,0.06049149338374291
14452.0,233,2,401.15,264.44,5.581388826442135,200.575,359,0.005571030640668524,0.649025069637883
14453.0,28,1,119.93,0.0,0.0,119.93,28,0.03571428571428571,1.0
14454.0,214,6,970.7,0.0,0.0,161.78333333333333,571,0.010507880910683012,0.37478108581436076
14455.0,270,5,594.86,0.0,0.0,118.97200000000001,333,0.015015015015015015,0.8108108108108109
14457.0,148,1,113.64,0.0,0.0,113.64,148,0.006756756756756757,1.0
14458.0,218,1,237.42,0.0,0.0,237.42,218,0.0045871559633027525,1.0
14459.0,371,2,3501.221,1837.92,7.516933721754878,1750.6105,489,0.00408997955010225,0.7586912065439673
14460.0,9,11,761.8,157.79999999999998,5.067645548813036,69.25454545454545,562,0.019572953736654804,0.01601423487544484
14461.0,16,13,6340.76,356.84,5.880085959124592,487.75076923076927,528,0.02462121212121212,0.030303030303030304
14462.0,23,11,1372.54,859.35,6.757339283199166,124.77636363636363,270,0.040740740740740744,0.08518518518518518
14463.0,8,3,566.37,220.2,5.39906726964818,188.79,337,0.008902077151335312,0.02373887240356083
14464.0,406,2,111.0,0.0,0.0,55.5,465,0.004301075268817204,0.8731182795698925
14465.0,84,11,3946.03,0.0,0.0,358.73,539,0.02040816326530612,0.15584415584415584
14466.0,25,10,3720.2,926.7,6.8327084046592255,372.02,564,0.01773049645390071,0.044326241134751775
14467.0,150,9,1753.93,467.06,6.148596492828276,194.88111111111112,575,0.01565217391304348,0.2608695652173913
14468.0,571,1,204.24,0.0,0.0,204.24,571,0.0017513134851138354,1.0
14469.0,254,4,2112.21,0.0,0.0,528.0525,517,0.007736943907156673,0.4912959381044487
14470.0,125,2,548.49,163.55,5.103214475389349,274.245,268,0.007462686567164179,0.4664179104477612
14471.0,429,2,400.95,0.0,0.0,200.475,570,0.0035087719298245615,0.7526315789473684
14472.0,25,6,1821.01,407.21,6.011781747870876,303.50166666666667,527,0.011385199240986717,0.04743833017077799
14473.0,120,1,85.0,149.34000000000003,5.012899395749323,85.0,120,0.008333333333333333,1.0
14474.0,417,1,730.42,537.71,6.289177392721916,730.42,417,0.002398081534772182,1.0
14475.0,4,6,721.44,303.68,5.719262045504587,120.24000000000001,246,0.024390243902439025,0.016260162601626018
14476.0,95,1,215.7,0.0,0.0,215.7,95,0.010526315789473684,1.0
14477.0,22,7,1175.8,784.81,6.666715032927835,167.97142857142856,554,0.01263537906137184,0.039711191335740074
14478.0,220,4,1276.66,0.0,0.0,319.165,576,0.006944444444444444,0.3819444444444444
14479.0,91,4,1299.11,0.0,0.0,324.7775,571,0.0070052539404553416,0.159369527145359
14480.0,240,4,1016.22,279.05,5.634968158655841,254.055,556,0.007194244604316547,0.4316546762589928
14481.0,2,6,1935.32,0.0,0.0,322.55333333333334,515,0.011650485436893204,0.003883495145631068
14482.0,77,9,2362.2,1830.05,7.512644851783918,262.46666666666664,308,0.02922077922077922,0.25
14484.0,239,3,749.0600000000001,321.92,5.777404614526815,249.6866666666667,560,0.005357142857142857,0.42678571428571427
14486.0,349,2,175.5,0.0,0.0,87.75,391,0.005115089514066497,0.8925831202046036
14487.0,206,3,356.88,1071.23,6.977495870856513,118.96,217,0.013824884792626729,0.9493087557603687
14489.0,45,4,1574.93,0.0,0.0,393.7325,450,0.008888888888888889,0.1
14490.0,244,2,1273.47,0.0,0.0,636.735,266,0.007518796992481203,0.9172932330827067
14491.0,13,2,468.13,0.0,0.0,234.065,210,0.009523809523809525,0.06190476190476191
14492.0,268,10,1574.3600000000001,0.0,0.0,157.436,457,0.02188183807439825,0.5864332603938731
14493.0,228,7,2673.21,2362.84,7.768042694340373,381.88714285714286,479,0.014613778705636743,0.4759916492693111
14494.0,239,2,261.9,139.56,4.945634443878841,130.95,569,0.0035149384885764497,0.4200351493848858
14495.0,485,2,42.5,123.8,4.826712455935327,21.25,497,0.004024144869215292,0.9758551307847082
14496.0,149,10,2645.88,0.0,0.0,264.588,471,0.021231422505307854,0.31634819532908703
14497.0,139,3,679.16,0.0,0.0,226.38666666666666,511,0.005870841487279843,0.2720156555772994
14498.0,24,7,2267.19,1644.08,7.405544294235809,323.88428571428574,388,0.01804123711340206,0.061855670103092786
14499.0,116,8,1431.32,689.3,6.53712628570943,178.915,307,0.026058631921824105,0.3778501628664495
14500.0,27,1,284.85,72.0,4.290459441148391,284.85,27,0.037037037037037035,1.0
14502.0,72,8,971.98,1379.04,7.229867763238425,121.4975,151,0.052980132450331126,0.4768211920529801
14503.0,16,1,597.07,2946.19,7.9886074530041995,597.07,16,0.0625,1.0
14504.0,81,3,542.71,130.55,4.879387007486302,180.90333333333334,116,0.02586206896551724,0.6982758620689655
14505.0,42,23,9047.42,2671.38,7.890724740113724,393.36608695652177,568,0.040492957746478875,0.07394366197183098
14506.0,121,4,1845.3600000000001,1445.31,7.276770764250625,461.34000000000003,437,0.009153318077803204,0.2768878718535469
14507.0,53,11,2404.62,767.87,6.644921904499746,218.60181818181817,567,0.019400352733686066,0.09347442680776014
14508.0,214,4,579.67,276.42,5.625532603335144,144.9175,378,0.010582010582010581,0.5661375661375662
14509.0,372,1,110.95,0.0,0.0,110.95,372,0.002688172043010753,1.0
14510.0,213,4,991.98,0.0,0.0,247.995,274,0.014598540145985401,0.7773722627737226
