Customer ID,Recency,Frequency,Monetary
13370.0,366,2,1442.64
13371.0,499,4,2271.46
13372.0,90,1,378.64
13373.0,61,6,7587.1900000000005
13374.0,415,2,422.8
13375.0,81,3,1786.48
13376.0,99,3,1019.76
13377.0,397,4,1495.43
13379.0,26,3,572.56
13380.0,433,1,62.4
13381.0,21,15,8185.02
13382.0,281,5,1387.58
13383.0,544,1,305.28000000000003
13384.0,31,15,6635.09
13385.0,330,1,534.57
13386.0,414,2,835.46
13387.0,417,1,189.44
13388.0,121,4,1135.7
13389.0,11,3,797.96
13390.0,75,1,544.08
13391.0,204,1,59.8
13392.0,677,1,91.14
13393.0,584,6,1105.85
13394.0,2,24,6323.88
13395.0,185,3,1180.23
13396.0,22,4,1325.29
13397.0,73,13,3094.11
13398.0,192,2,670.34
13399.0,464,3,275.4
13400.0,574,2,300.93
13402.0,127,4,1535.13
13403.0,18,3,229.5
13404.0,1,2,252.49
13405.0,74,9,1196.561
13406.0,427,3,557.22
13407.0,579,6,2111.89
13408.0,2,135,50852.852
13410.0,9,12,2172.51
13411.0,107,1,213.55
13412.0,620,1,487.35
13413.0,640,8,345.8
13414.0,134,7,2482.24
13415.0,473,5,681.92
13416.0,44,3,940.8000000000001
13417.0,5,7,1593.89
13418.0,12,37,11916.16
13419.0,64,1,221.06
13420.0,135,4,140.35
13421.0,40,11,4088.82
13422.0,51,2,2601.55
13423.0,429,1,217.03
13424.0,444,2,557.92
13425.0,108,8,3375.9300000000003
13426.0,1,24,8076.76
13427.0,19,6,1006.53
13428.0,10,3,499.98
13429.0,11,4,1006.8
13430.0,19,4,648.6899999999999
13431.0,67,9,3289.2400000000002
13432.0,571,2,439.1
13433.0,437,5,656.87
13434.0,74,5,1666.8600000000001
13435.0,5,11,4459.83
13436.0,2,1,196.89
13437.0,14,7,3408.06
13438.0,547,1,46.5
13439.0,255,3,986.61
13440.0,423,10,1213.95
13441.0,92,2,720.9
13442.0,667,3,419.87
13443.0,449,7,1247.71
13444.0,374,2,631.68
13445.0,626,1,241.89999999999998
13446.0,420,18,3608.86
13447.0,23,4,1104.23
13448.0,17,19,8447.75
13449.0,24,1,291.88
13450.0,27,14,4117.54
13451.0,26,13,7119.97
13452.0,259,3,729.8
13453.0,166,5,758.99
13454.0,641,1,219.87
13455.0,25,11,2773.82
13456.0,18,7,1737.8200000000002
13457.0,689,4,143.27
13458.0,7,24,11850.62
13459.0,625,2,1160.41
13460.0,29,2,183.44
13461.0,39,8,4138.5
13462.0,183,6,1145.6000000000001
13464.0,58,7,3083.89
13465.0,446,2,931.12
13466.0,100,7,952.25
13467.0,11,2,1083.71
13468.0,2,87,13091.61
13469.0,653,1,82.4
13470.0,99,2,165.0
13471.0,1,4,2531.58
13472.0,464,2,592.24
13473.0,61,10,2410.98
13474.0,236,3,663.79
13475.0,191,4,1431.78
13476.0,179,7,1915.77
13477.0,38,13,2821.12
13478.0,469,7,2068.03
13479.0,198,7,808.5
13480.0,417,2,627.82
13481.0,46,14,3798.84
13482.0,232,2,336.09
13483.0,66,1,140.34
13484.0,241,4,767.32
13485.0,233,15,2957.92
13486.0,78,3,1122.41
13487.0,58,5,846.87
13488.0,17,29,15513.73
13489.0,105,4,449.52
13490.0,654,1,154.25
13491.0,52,27,4566.56
13492.0,136,3,1269.84
13493.0,275,2,618.63
13494.0,312,1,316.26000000000005
13495.0,8,13,5246.61
13496.0,11,3,617.93
13497.0,283,7,1266.3300000000002
13498.0,730,1,327.38
13499.0,18,7,1146.96
13500.0,23,5,1436.3
13501.0,243,5,2840.26
13502.0,17,6,774.6
13503.0,71,12,1793.54
13504.0,64,1,295.93
13505.0,68,8,4282.88
13506.0,312,8,1609.65
13507.0,3,4,2479.16
13508.0,244,2,287.05
13509.0,9,8,1114.72
13510.0,1,17,4488.39
13511.0,484,2,244.61
13512.0,261,4,713.39
13513.0,127,4,796.99
13514.0,74,4,815.9000000000001
13515.0,73,6,1265.82
13516.0,21,4,1685.26
13517.0,60,5,2109.07
13518.0,86,1,659.44
13519.0,50,3,331.26
13520.0,59,15,6680.65
13521.0,1,3,1093.65
13522.0,30,1,125.80000000000001
13523.0,33,7,4892.02
13524.0,41,5,680.1800000000001
13525.0,15,2,628.78
13526.0,738,4,942.6
13527.0,34,14,4650.04
13529.0,79,2,307.76
13530.0,634,1,402.98
13531.0,205,6,1738.52
13532.0,34,1,210.31
13533.0,183,3,270.79
13534.0,2,60,7324.5
13535.0,403,1,89.5
13536.0,1,7,3448.29
13537.0,426,2,717.85
13538.0,43,12,3112.73
13539.0,86,9,1531.26
13540.0,467,3,632.39
13541.0,423,3,717.9
13542.0,377,18,3970.77
13543.0,634,2,1439.61
13544.0,40,7,820.5
13545.0,391,3,347.35
13546.0,12,5,1092.14
13547.0,408,1,175.53
13548.0,96,3,908.99
13549.0,26,9,1003.72
13550.0,383,1,349.51
13551.0,319,2,244.2
13552.0,66,32,6618.63
13553.0,675,1,517.8
13554.0,380,10,1556.39
13555.0,74,16,8906.34
13556.0,429,2,200.82
13557.0,28,16,2980.08
13558.0,6,4,605.06
13559.0,513,2,990.0
13560.0,7,1,174.37
13561.0,216,11,1820.72
13562.0,82,8,4838.18
13563.0,84,2,777.53
13564.0,144,54,15786.720000000001
13565.0,19,3,414.8
13566.0,41,5,1708.1200000000001
13567.0,428,5,1078.59
13568.0,173,1,192.85
13569.0,17,4,893.78
13570.0,243,1,239.49
13571.0,13,26,4546.54
13572.0,206,1,1384.25
13573.0,50,6,916.47
13574.0,411,1,421.25
13575.0,23,5,732.07
13576.0,10,32,11516.15
13577.0,25,14,3346.62
13578.0,409,1,147.66
13579.0,15,6,1535.8400000000001
13580.0,406,1,107.75
13581.0,309,2,280.53000000000003
13582.0,390,2,241.68
13583.0,156,2,1445.031
13584.0,307,5,347.15
13585.0,531,4,674.46
13586.0,541,1,131.53
13587.0,32,6,1308.1
13588.0,16,13,2445.12
13589.0,15,6,1120.74
13590.0,11,21,6298.29
13591.0,65,8,2081.19
13592.0,36,4,247.95999999999998
13593.0,108,16,5475.21
13594.0,53,3,508.42
13595.0,517,3,818.22
13596.0,6,2,697.04
13597.0,388,3,372.21
13598.0,47,6,776.84
13599.0,1,52,9790.34
13600.0,312,2,518.42
13601.0,45,4,1185.14
13602.0,65,4,1025.17
13603.0,26,1,164.34
13604.0,652,2,713.39
13605.0,387,2,522.67
13606.0,29,3,280.54
13607.0,40,3,1060.6100000000001
13608.0,541,1,236.2
13609.0,593,1,167.35
13610.0,12,17,2144.13
13611.0,89,14,3281.03
13612.0,518,2,777.79
13613.0,453,5,1039.8500000000001
13614.0,24,6,2359.19
13615.0,313,12,6212.2300000000005
13616.0,568,2,288.1
13617.0,40,9,1263.8
13618.0,174,1,177.34
13619.0,545,2,231.69
13620.0,528,1,112.34
13621.0,117,1,213.85
13622.0,689,2,651.45
13623.0,31,15,2446.36
13624.0,381,2,427.18
13625.0,597,1,301.26
13626.0,253,3,689.49
13627.0,59,10,2217.55
13628.0,676,1,310.14
13629.0,23,19,13370.86
13630.0,5,11,1995.68
13631.0,100,12,3021.77
13632.0,25,10,3634.7000000000003
13634.0,33,17,4519.55
13635.0,68,6,2948.2200000000003
13636.0,37,6,941.62
13637.0,52,3,810.5
13638.0,16,1,122.64
13639.0,74,2,1346.27
13640.0,611,1,405.0
13641.0,641,7,921.8199999999999
13642.0,216,5,501.96999999999997
13643.0,31,15,2112.17
13644.0,9,5,2597.52
13645.0,120,1,252.1
13646.0,400,3,323.3
13647.0,10,9,3063.78
13648.0,400,11,1679.01
13649.0,257,6,1678.88
13650.0,17,16,3098.5
13651.0,35,4,208.95
13652.0,46,5,2570.85
13653.0,488,1,152.2
13654.0,43,11,6308.0
13655.0,114,8,2259.3
13656.0,165,7,1053.35
13657.0,11,2,382.14
13658.0,10,13,5772.07
13659.0,197,17,4716.63
13660.0,396,2,303.69
13661.0,603,1,325.24
13662.0,86,17,2183.13
13663.0,179,6,2013.6100000000001
13665.0,386,3,1711.66
13666.0,60,5,127.9
13667.0,149,1,305.02
13668.0,3,47,12749.14
13669.0,51,3,413.55
13670.0,75,1,349.7
13671.0,395,1,194.95
13672.0,301,7,162.07000000000002
13673.0,19,2,396.92
13674.0,430,2,215.88
13675.0,151,2,486.82000000000005
13676.0,539,3,153.15
13677.0,405,2,556.1899999999999
13678.0,152,1,232.6
13679.0,494,3,281.26
13680.0,1,13,9915.56
13681.0,18,4,827.83
13682.0,187,1,59.5
13683.0,458,1,258.6
13684.0,286,6,546.52
13685.0,3,7,3119.44
13686.0,183,3,409.04
13687.0,438,1,11880.84
13688.0,635,1,375.5
13689.0,63,2,1259.5
13690.0,59,1,172.25
13691.0,396,1,212.78
13692.0,25,8,3016.45
13693.0,325,13,1948.3200000000002
13694.0,4,164,190825.52
13695.0,31,16,2770.73
13696.0,422,4,2008.6999999999998
13697.0,39,1,151.3
13698.0,597,2,465.53000000000003
13699.0,155,3,711.4000000000001
13700.0,26,14,2586.21
13701.0,437,2,159.55
13702.0,446,1,135.18
13703.0,318,3,99.5
13704.0,5,10,2295.31
13705.0,8,7,2035.33
13706.0,303,2,631.1700000000001
13707.0,267,5,3365.86
13708.0,271,1,296.88
13709.0,4,22,7512.81
13710.0,32,3,509.52
13711.0,219,15,1632.6100000000001
13712.0,247,2,766.42
13713.0,408,3,743.26
13714.0,465,1,161.35
13715.0,281,21,8438.34
13716.0,269,1,138.28
13717.0,32,11,1748.05
13718.0,246,2,306.55
13719.0,15,11,2815.25
13720.0,117,4,799.9
13721.0,36,2,741.54
13722.0,120,11,5629.16
13723.0,217,6,1209.2
13724.0,637,1,213.01
13725.0,50,11,1809.81
13726.0,39,2,1079.66
13727.0,29,9,1067.3
13728.0,37,16,2855.17
13729.0,436,5,676.4300000000001
13730.0,136,2,752.6
13731.0,219,2,610.59
13732.0,28,1,491.86
13733.0,411,3,484.53000000000003
13734.0,509,6,3451.2900000000004
13735.0,25,22,9472.81
13736.0,5,12,2715.01
13737.0,200,1,339.6
13738.0,396,1,440.93
13739.0,18,2,292.2
13740.0,241,5,1597.77
13741.0,72,4,666.33
13742.0,17,14,3102.42
13743.0,3,8,1340.15
13744.0,95,2,1156.36
13745.0,151,4,761.27
13746.0,414,1,176.69
13747.0,374,2,249.39999999999998
13748.0,96,9,2268.35
13750.0,54,13,3563.6
13751.0,288,1,296.25
13752.0,124,7,1590.73
13753.0,288,4,2094.57
13754.0,152,3,447.05
13755.0,4,10,2154.68
13756.0,2,25,9147.2
13757.0,675,1,195.55
13758.0,12,19,9263.14
13759.0,33,2,659.4100000000001
13760.0,54,6,1358.6399999999999
13761.0,50,6,1952.17
13762.0,204,6,2165.76
13763.0,63,6,5181.99
13764.0,71,6,2953.26
13765.0,653,1,352.821
13766.0,495,1,190.35
13767.0,2,96,35115.68
13768.0,564,8,758.07
13769.0,2,29,5766.63
13770.0,422,4,785.37
13771.0,64,10,5726.07
13772.0,34,9,3094.7200000000003
13773.0,397,2,301.54
13774.0,82,1,345.0
13775.0,591,1,1049.66
13777.0,1,73,56016.57
13778.0,103,5,1116.54
13779.0,516,1,161.13
13780.0,7,3,735.82
13781.0,251,4,770.88
13782.0,13,14,1785.77
13783.0,488,4,1542.09
13784.0,10,15,2897.18
13785.0,429,4,542.49
13786.0,367,8,2736.41
13787.0,76,9,1173.7
13788.0,505,1,3.75
13789.0,388,1,239.46
13790.0,4,1,348.79999999999995
13791.0,43,3,1047.68
13792.0,66,3,383.95
13793.0,647,1,96.0
13794.0,547,1,126.03
13795.0,388,4,836.3
13796.0,499,1,289.7
13797.0,437,4,1168.45
13798.0,1,125,73573.47
13799.0,117,13,2039.82
13800.0,310,3,1679.56
13801.0,67,1,324.8
13802.0,138,24,25491.56
13803.0,255,4,1319.1100000000001
13804.0,31,9,3208.52
13805.0,52,2,924.5999999999999
13806.0,64,1,256.38
13807.0,367,4,509.9
13808.0,6,5,1747.66
13809.0,305,3,679.6999999999999
13810.0,29,4,899.51
13811.0,184,4,591.75
13812.0,42,3,539.0
13813.0,40,12,2686.42
13814.0,56,5,2239.07
13815.0,22,10,7285.79
13816.0,24,4,555.04
13817.0,29,2,382.98
13818.0,430,1,61.28
13819.0,302,7,2631.1
13820.0,418,5,640.4
13821.0,145,7,1387.03
13822.0,6,2,632.0
13823.0,19,8,3358.55
13824.0,33,14,3273.36
13825.0,622,2,255.59
13826.0,158,2,174.65
13827.0,58,3,412.05
13828.0,22,1,209.49
13830.0,574,2,135.95000000000002
13831.0,16,20,7009.18
13832.0,18,3,602.4399999999999
13833.0,159,2,701.36
13834.0,577,3,247.89000000000001
13835.0,25,8,1044.82
13836.0,399,3,602.52
13837.0,212,2,271.24
13838.0,6,10,1966.09
13839.0,486,1,139.95000000000002
13840.0,416,1,651.4
13841.0,253,1,85.0
13842.0,59,19,5604.96
13843.0,381,1,319.75
13844.0,11,1,361.62
13845.0,65,1,312.98
13846.0,25,5,1290.34
13847.0,720,1,310.72
13848.0,92,8,3335.0
13849.0,52,6,3443.8
13850.0,88,2,1586.81
13851.0,96,9,4516.76
13852.0,607,2,170.45000000000002
13853.0,9,2,1056.94
13854.0,9,45,12158.21
13855.0,501,5,1253.94
13856.0,169,15,1058.88
13857.0,393,7,997.11
13858.0,57,1,216.17000000000002
13859.0,326,2,515.86
13860.0,1,6,1240.0
13861.0,429,3,251.31
13862.0,18,11,2534.04
13863.0,245,6,1217.63
13864.0,387,1,662.4000000000001
13865.0,58,4,501.56
13866.0,74,1,145.67
13867.0,31,3,1015.29
13868.0,7,2,3192.54
13869.0,123,10,8111.57
13870.0,2,18,5689.84
13871.0,23,21,7804.95
13872.0,513,6,891.32
13873.0,120,9,1031.02
13874.0,358,10,1989.2
13875.0,54,14,4814.37
13876.0,64,1,122.7
13877.0,86,5,446.33
13878.0,55,4,2473.06
13879.0,646,1,395.5
13880.0,21,17,4391.66
13881.0,4,51,44392.5
13882.0,3,6,1131.28
13883.0,1,26,6342.74
13884.0,7,14,1852.38
13885.0,189,2,506.8
13886.0,71,1,243.56
13887.0,204,1,349.55
13888.0,120,7,2169.05
13889.0,93,8,1855.73
13890.0,1,22,2858.73
13891.0,378,3,863.56
13892.0,27,6,1267.65
13893.0,298,1,821.1
13894.0,22,5,535.97
13895.0,21,8,3923.62
13896.0,626,1,388.55
13897.0,50,3,1160.72
13898.0,326,2,686.4
13899.0,16,2,388.52
13900.0,183,7,1608.0900000000001
13901.0,72,20,5599.34
13902.0,632,8,30411.26
13903.0,400,1,165.45000000000002
13904.0,37,2,332.64
13905.0,571,3,244.45
13906.0,409,1,42.0
13907.0,692,1,136.8
13908.0,80,5,2347.05
13909.0,423,2,286.6
13911.0,57,22,4200.04
13912.0,424,1,124.95
13913.0,507,1,42.22
13914.0,4,3,613.95
13915.0,394,2,31.200000000000003
13916.0,464,5,1260.51
13917.0,50,2,272.04
13918.0,50,2,1212.8400000000001
13919.0,53,5,1326.03
13920.0,432,5,1734.8799999999999
13921.0,399,5,720.75
13922.0,352,5,824.7
13923.0,54,1,351.13
13924.0,2,11,1682.08
13925.0,36,6,616.65
13926.0,23,1,223.85000000000002
13927.0,75,3,689.96
13928.0,11,4,464.57
13929.0,169,14,3318.1
13930.0,58,2,337.34
13931.0,86,12,5250.78
13932.0,295,1,307.4
13933.0,109,2,608.79
13934.0,264,1,922.1
13935.0,597,3,6116.92
13936.0,171,4,924.36
13937.0,169,3,867.38
13938.0,35,1,71.66
13939.0,23,10,1533.66
13940.0,17,4,839.14
13941.0,22,17,10846.15
13942.0,535,1,320.0
13943.0,578,1,246.54000000000002
13944.0,653,1,200.43
13945.0,395,2,854.1500000000001
13946.0,79,7,1745.43
13947.0,65,1,90.60000000000001
13948.0,361,5,536.86
13949.0,3,6,2427.32
13950.0,11,5,728.5600000000001
13951.0,176,3,674.45
13952.0,211,17,12790.891
13953.0,7,12,6640.68
13954.0,2,3,378.59
13955.0,154,3,545.17
13956.0,5,5,1026.42
13957.0,418,3,458.25
13958.0,372,12,4402.33
13959.0,79,6,1076.18
13960.0,21,2,230.22
13961.0,385,2,498.70000000000005
13962.0,22,3,362.8
13963.0,308,18,2899.62
13964.0,387,3,421.9
13965.0,455,5,777.6600000000001
13966.0,435,1,390.86
13967.0,146,2,166.3
13968.0,423,1,123.66
13969.0,7,39,13212.77
13970.0,386,2,846.55
13971.0,9,18,4593.83
13972.0,71,2,190.25
13973.0,287,1,264.7
13974.0,49,4,663.52
13975.0,31,14,5327.29
13976.0,207,4,1192.3600000000001
13977.0,411,1,519.8100000000001
13978.0,15,2,196.79
13979.0,73,11,3326.83
13980.0,60,9,753.12
13981.0,401,2,327.39
13982.0,39,13,4418.79
13983.0,30,30,6993.41
13984.0,27,13,1616.12
13985.0,4,24,9982.31
13986.0,17,1,320.46
13987.0,380,2,682.54
13988.0,20,11,4708.64
13989.0,66,5,2026.06
13990.0,213,1,311.3
13991.0,12,7,850.63
13992.0,30,3,219.5
13993.0,32,24,6690.360000000001
13994.0,4,6,2313.14
13995.0,15,18,3836.26
13996.0,386,2,895.76
13997.0,519,3,382.31
13998.0,447,3,566.7
13999.0,10,36,9438.01
14000.0,206,8,1877.59
14001.0,46,10,4517.34
14002.0,134,2,529.73
14003.0,733,1,209.41
14004.0,43,11,6258.45
14005.0,10,5,2874.72
14006.0,116,7,2196.67
14007.0,513,1,79.48
14008.0,375,2,493.74
14009.0,198,4,1090.23
14010.0,565,3,288.1
14011.0,480,3,451.92
14012.0,278,1,328.8
14013.0,110,6,1006.22
14014.0,77,3,1948.21
14015.0,53,1,917.34
14016.0,154,13,11379.710000000001
14017.0,571,1,229.75
14018.0,645,1,367.15
14019.0,47,4,1398.96
14020.0,17,5,1213.26
14021.0,155,7,1716.58
14022.0,225,2,792.15
14023.0,7,2,584.07
14024.0,122,3,645.74
14025.0,465,10,3969.1
14026.0,471,2,713.11
14027.0,61,1,104.82
14028.0,499,5,3175.5
14029.0,63,2,467.66
14030.0,18,22,8145.59
14031.0,7,55,38025.97
14032.0,2,25,4786.07
14033.0,555,1,109.44
14034.0,22,4,512.02
14035.0,29,11,2852.47
14036.0,285,1,626.65
14037.0,176,7,755.95
14038.0,78,8,3000.93
14039.0,33,2,267.28000000000003
14040.0,41,42,12457.84
14041.0,266,1,141.41
14042.0,725,1,431.98
14043.0,491,3,301.3
14044.0,27,11,3106.15
14045.0,109,19,9660.63
14046.0,284,1,154.99
14047.0,9,19,4158.7300000000005
14048.0,277,4,713.89
14049.0,17,18,13064.03
14050.0,32,2,746.36
14051.0,1,42,22104.5
14052.0,20,2,480.81
14053.0,124,4,572.3
14054.0,65,1,92.46000000000001
14055.0,106,3,1520.96
14056.0,1,29,8124.4
14057.0,24,23,8338.28
14058.0,463,2,469.19
14059.0,267,1,183.6
14060.0,5,32,9503.14
14061.0,507,3,917.4300000000001
14062.0,10,27,25434.83
14064.0,29,21,3039.75
14065.0,389,4,889.37
14066.0,267,1,152.55
14067.0,64,2,374.7
14068.0,320,5,1504.97
14069.0,515,2,230.06
14070.0,685,1,326.55
14071.0,4,9,1307.41
14072.0,667,1,390.85
14073.0,21,2,139.54
14074.0,623,1,219.4
14075.0,5,6,1734.87
14076.0,129,1,122.47
14077.0,41,6,615.08
14078.0,102,9,1692.6299999999999
14079.0,125,2,618.73
14080.0,33,6,1075.73
14081.0,267,16,5250.05
14082.0,365,2,413.36
14083.0,4,11,1407.26
14084.0,512,1,150.5
14085.0,2,34,10092.22
14086.0,463,1,39.95
14087.0,3,5,803.47
14088.0,10,20,62400.02
14089.0,57,1,161.0
14090.0,325,1,76.32000000000001
14091.0,654,2,9530.08
14092.0,8,27,7209.74
14093.0,12,1,442.85
14094.0,440,2,334.27
14095.0,723,1,2.95
14096.0,4,34,57120.909999999996
14097.0,481,2,422.86
14098.0,37,1,147.35
14099.0,16,22,5700.51
14100.0,138,1,194.9
14101.0,74,14,9942.13
14102.0,5,8,1314.73
14104.0,155,5,771.58
14105.0,85,9,5703.9800000000005
14106.0,737,1,214.8
14107.0,52,13,4853.7
14108.0,31,5,1041.21
14109.0,23,2,80.2
14110.0,4,35,12957.6
14111.0,14,5,688.6
14112.0,23,27,5524.51
14113.0,4,31,6156.75
14114.0,274,7,1364.09
14115.0,502,2,622.67
14116.0,20,5,1382.74
14117.0,144,1,90.0
14118.0,429,1,458.45
14119.0,354,3,163.47
14121.0,4,6,2740.3
14122.0,395,5,309.77
14123.0,733,1,436.18
14124.0,84,1,419.58
14125.0,11,3,2740.43
14126.0,8,5,1109.96
14127.0,123,6,1900.0800000000002
14128.0,61,4,909.36
14129.0,2,9,2591.34
14130.0,319,4,1882.67
14131.0,649,1,187.87
14132.0,2,12,3580.13
14133.0,130,6,895.84
14134.0,383,15,11123.35
14135.0,2,25,9605.05
14136.0,401,7,1553.96
14137.0,682,2,294.09999999999997
14138.0,2,2,982.38
14139.0,46,4,1086.8
14140.0,4,3,920.05
14141.0,3,6,879.0300000000001
14142.0,373,4,967.75
14143.0,134,1,115.8
14144.0,486,1,30.6
14145.0,47,8,7006.05
14146.0,9,13,8208.87
14147.0,49,12,2019.3
14148.0,234,2,466.29
14149.0,213,3,259.43
14150.0,36,2,658.64
14151.0,673,3,666.7
14152.0,75,9,1975.44
14153.0,483,1,233.39999999999998
14154.0,239,10,6263.6
14155.0,266,1,118.75
14156.0,10,202,296564.69
14157.0,20,6,970.33
14158.0,40,1,507.65999999999997
14159.0,20,25,7571.88
14160.0,610,7,8421.47
14161.0,216,7,3318.88
14162.0,174,2,289.36
14163.0,87,5,2594.62
14164.0,71,2,1631.77
14165.0,276,1,122.53999999999999
14166.0,505,2,256.85
14167.0,39,8,1296.49
14168.0,421,3,305.9
14169.0,431,2,624.4300000000001
14170.0,375,3,597.33
14171.0,98,2,498.79
14172.0,605,4,389.97
14173.0,11,7,566.95
14174.0,33,1,134.46
14175.0,51,17,7350.4400000000005
14176.0,297,6,913.11
14177.0,85,14,2224.39
14178.0,9,7,1620.93
14179.0,41,2,719.78
14180.0,11,42,6110.75
14181.0,411,2,310.55
14182.0,444,5,660.07
14183.0,411,2,286.29
14184.0,67,1,452.89
14185.0,331,1,197.65
14186.0,427,5,1550.63
14187.0,474,1,123.5
14188.0,9,10,2018.91
14189.0,2,25,5764.62
14190.0,666,1,79.9
14191.0,2,17,4713.41
14192.0,388,1,293.74
14193.0,68,3,1210.19
14194.0,5,54,18442.87
14195.0,202,10,2381.24
14196.0,107,1,335.52
14197.0,411,1,390.05
14198.0,4,13,1527.58
14199.0,218,6,916.5
14200.0,617,1,379.2
14201.0,60,12,1134.14
14202.0,381,3,847.76
14203.0,397,1,339.34
14204.0,2,4,1062.96
14205.0,11,12,1908.3799999999999
14206.0,239,5,1145.21
14207.0,688,1,157.8
14208.0,95,2,567.05
14209.0,11,19,4937.37
14210.0,91,21,5814.320000000001
14211.0,53,26,4301.6900000000005
14212.0,90,2,2190.14
14214.0,31,7,1000.23
14215.0,12,10,3404.53
14216.0,3,6,2142.39
14217.0,2,33,3206.87
14218.0,43,1,169.48000000000002
14219.0,4,3,633.83
14220.0,247,4,1515.0
14221.0,42,19,6506.59
14222.0,177,1,683.17
14223.0,92,4,975.23
14224.0,110,9,1897.9
14225.0,435,5,2015.1200000000001
14226.0,29,9,2967.78
14227.0,26,22,6327.31
14228.0,438,3,745.5
14229.0,52,11,2468.99
14230.0,436,3,979.8000000000001
14231.0,179,6,1131.97
14232.0,32,8,2043.93
14233.0,44,10,2766.96
14234.0,22,4,775.46
14235.0,10,10,4666.99
14236.0,81,7,1732.74
14237.0,373,3,627.04
14238.0,326,3,434.23
14239.0,43,24,4203.72
14240.0,30,3,1247.49
14241.0,184,2,333.7
14242.0,235,2,280.55
14243.0,9,23,7365.360000000001
14244.0,659,2,354.82
14245.0,176,5,1677.48
14246.0,111,3,1474.06
14247.0,278,6,769.71
14248.0,318,3,1032.95
14249.0,411,12,5625.461
14250.0,7,3,1904.05
14251.0,2,5,2879.7000000000003
14252.0,381,1,350.99
14253.0,493,2,363.40000000000003
14254.0,433,1,601.03
14256.0,254,9,2397.34
14257.0,51,10,5942.0
14258.0,9,32,31027.35
14259.0,142,1,120.0
14260.0,471,3,824.28
14261.0,51,2,1163.45
14262.0,8,8,2618.23
14263.0,423,1,322.93
14264.0,155,8,1461.3600000000001
14265.0,109,4,1373.35
14266.0,428,1,40.56
14267.0,151,9,1259.19
14268.0,471,1,354.85
14269.0,435,2,261.68
14270.0,332,1,492.65000000000003
14271.0,226,2,219.13
14272.0,74,4,920.81
14273.0,51,4,559.97
14274.0,686,1,256.6
14275.0,396,6,1189.3799999999999
14276.0,88,13,1929.32
14277.0,15,14,4324.469999999999
14278.0,410,1,205.83
14279.0,521,2,191.86
14280.0,197,1,134.04
14281.0,408,1,245.15
14282.0,3,26,7844.66
14283.0,463,4,628.44
14284.0,31,4,1282.85
14285.0,21,9,3158.6400000000003
14286.0,24,12,8396.7
14287.0,8,4,151.23
14288.0,212,2,413.85
14289.0,9,6,911.26
14290.0,11,14,4208.93
14291.0,2,25,7844.4
14292.0,8,27,8887.9
14293.0,3,10,3174.33
14294.0,407,1,375.34000000000003
14295.0,40,8,2316.06
14296.0,414,3,448.45
14297.0,18,6,1284.06
14298.0,3,84,90489.31
14299.0,8,41,12827.77
14300.0,19,1,43.2
14301.0,108,7,1956.23
14302.0,431,3,742.9000000000001
14303.0,407,2,277.94
14304.0,223,5,1523.81
14305.0,71,5,1803.76
14306.0,51,7,3141.5
14307.0,89,11,5063.08
14309.0,8,12,3747.96
14310.0,433,1,492.1
14311.0,225,3,435.90000000000003
14312.0,47,11,3090.29
14314.0,107,3,221.89999999999998
14315.0,21,10,3168.7200000000003
14316.0,422,6,1355.34
14317.0,65,1,508.58
14318.0,460,1,158.02
14319.0,424,2,476.95000000000005
14320.0,207,7,1204.1200000000001
14321.0,11,8,2198.58
14322.0,427,6,384.3
14323.0,115,4,574.26
14324.0,410,2,701.61
14325.0,570,1,245.48000000000002
14326.0,235,4,923.98
14327.0,163,6,1894.93
14329.0,9,28,9735.52
14330.0,624,1,200.63
14331.0,124,2,462.66
14332.0,23,5,1943.51
14333.0,64,2,351.45
14334.0,17,14,4292.9800000000005
14335.0,16,2,468.26
14336.0,17,4,1614.91
14338.0,158,5,894.1
14339.0,235,5,600.66
14340.0,219,1,134.7
14341.0,45,20,4443.47
14342.0,21,9,842.74
14343.0,421,4,1088.91
14344.0,127,20,3333.7000000000003
14345.0,39,1,108.98
14346.0,121,5,2315.75
14347.0,737,1,82.60000000000001
14348.0,260,1,409.57
14349.0,10,1,133.5
14350.0,271,4,947.8
14351.0,165,1,51.0
14352.0,157,4,1078.96
14353.0,215,3,376.5
14354.0,6,2,163.62
14355.0,366,3,1014.45
14356.0,60,4,666.9399999999999
14357.0,43,1,225.77
14358.0,389,3,384.3
14359.0,19,6,882.58
14360.0,32,4,2128.23
14361.0,579,1,214.71
14362.0,22,1,161.2
14363.0,402,2,227.47000000000003
14364.0,109,8,3717.35
14365.0,395,2,634.68
14366.0,525,1,136.0
14367.0,8,19,9167.82
14368.0,320,1,155.0
14369.0,642,2,469.13
14370.0,451,9,1092.13
14371.0,295,1,100.5
14372.0,443,3,830.1800000000001
14373.0,358,1,76.55
14374.0,541,1,108.0
14375.0,185,3,1132.99
14376.0,683,1,215.46
14377.0,191,2,617.05
14378.0,622,1,131.25
14379.0,44,4,1268.91
14381.0,52,2,631.34
14382.0,26,3,1240.85
14383.0,38,3,1247.69
14384.0,501,1,58.5
14385.0,9,3,202.10999999999999
14386.0,297,1,142.4
14387.0,33,3,1770.56
14388.0,9,20,6589.3
14389.0,9,11,1821.07
14390.0,10,18,6323.33
14391.0,577,1,135.6
14392.0,432,1,266.4
14393.0,218,1,67.95
14394.0,565,1,93.8
